2022/4/5 10:39,"月5,木5",前期,2,再・機械工学実験(1),saz111502,"機械系実験室(63B),31B,機械系実験室(63B),31B→31B,31B",対象[20-**],機械,,"冨士原 民雄,杉町 敏之,及川 昌訓"
2022/4/5 10:39,火3,前期前,1,情報リテラシー演習(a),saa172305,12A,対象[**-21]→対象[**-\1],自然,,西村 太樹
2022/4/5 10:39,金3,前期前,1,情報リテラシー演習(b),saa175301,12A,対象[**-21]→対象[**-\1],自然,,西村 太樹
2022/4/5 10:39,(新規)→,(新規)→前集中,(新規)→1,(新規)→情報リテラシー演習(a),(新規)→saz177616,(新規)→-,(新規)→対象[\2-21],(新規)→自然,(新規)→,(新規)→西村 太樹
2022/4/5 10:39,(新規)→,(新規)→前集中,(新規)→1,(新規)→情報リテラシー演習(b),(新規)→saz177617,(新規)→-,(新規)→対象[\2-21],(新規)→自然,(新規)→,(新規)→西村 太樹
2022/4/5 11:01,"月1,木1",後期後,2,生命の化学/再・化学(4)→生命の化学/再・化学(4),sbb171106,,"対象[理工学部(自然以外),工学部]/17-**:生命の化学","自然,共通基礎",,吉田 真史
2022/4/5 12:23,"月1,木1",前期前,1,物理学(1)/再・物理学(1)→物理学(1),saa211108,"1BN,1BN",対象[18-**]→,"情科国際,知能国際",,砂畑 浩樹
2022/4/5 12:23,,前集中,1,情報リテラシー演習(a)→再・情報リテラシー演習(a),saz177616,-,対象[\2-21],自然,,西村 太樹
2022/4/5 12:23,,前集中,1,情報リテラシー演習(b)→再・情報リテラシー演習(b),saz177617,-,対象[\2-21],自然,,西村 太樹
2022/4/5 14:16,"火2,木2→火2,木1",前期後,2,電子回路,sab132204,"22C,22C",,電通,,傘 昊
2022/4/5 14:16,,後集中,2,幼稚園教育実習(1),sbz517001,-,,児童,,"→大塚 習平,木内 英実"
2022/4/5 14:16,,後集中,3,幼稚園教育実習(2),sbz517002,-,,児童,,"→大塚 習平,木内 英実"
2022/4/5 17:48,(新規)→,(新規)→前集中,(新規)→3,(新規)→再・情報リテラシー,(新規)→saz217607,"(新規)→-,12A,12J",(新規)→,(新規)→情科,(新規)→,"(新規)→張 英夏,相原 研輔"
2022/4/6 9:24,"月1,水1",前期前,2,通信工学,saa131101,"11C,11C",対象[20-18]→対象[**-18],電通,,佐和橋 衛
2022/4/6 12:14,,前集中,3,再・情報リテラシー,saz217607,"-,12A,12J→-",,情科,,"張 英夏,相原 研輔"
2022/4/6 12:49,"火1,火2",後期,3,人間情報システム演習,sbz222104,,/18-15:人間中心設計演習,知能,→都合により後期開講,岡 誠
2022/4/6 18:16,"火1,金1",前期前,2,分子構造論/再・化学(3)/再・化学(3)/再・化学(3)→分子構造論/再・化学(3)/再・分子構造論/再・化学(3),saa172110,"61C,61C","対象[20-**]/17-**:分子構造論//17-**:分子構造論/対象[理工学部(自然以外):20-20,工学部:19-**]/17-**:分子構造論→対象[20-**]/17-**:分子構造論//20-18:分子構造論/対象[理工学部(自然以外):20-20,工学部:19-**]/17-**:分子構造論","自然,医用,応化,共通基礎",,吉田 真史
2022/4/6 15:43,"月4,木4→(削除)",後期後→(削除),2→(削除),再・材料加工学(1)→(削除),sbb111404→(削除),→(削除),対象[20-**]→(削除),機械→(削除),→(削除),亀山 雄高→(削除)
2022/4/7 9:47,木3,前期,2,再・Literature inEnglish(2),saz004331,12P,対象[19-**]→対象[19-19],共通外国語,,水戸 俊介
2022/4/7 9:47,木2,前期,2,再・Grammar(2),saz004215,1BP,対象[19-**]→対象[19-19],共通外国語,,沢村 静
2022/4/7 9:47,火4,前期,2,再・Basic EnglishTraining,saz002413,13M,対象[19-**]→対象[19-19],共通外国語,,鴨下 恵子
2022/4/7 9:47,火5,前期,2,再・Basic EnglishTraining,saz002506,13M,対象[19-**]→対象[19-19],共通外国語,,鴨下 恵子
2022/4/7 9:47,月2,前期,2,再・日本語表現,saz003403,1BE,対象[19-**]→対象[19-19],共通外国語,,村田 朋美
2022/4/7 9:47,木4,後期,2,再・Academic English(3),sbz004405,,対象[19-**]→対象[19-19],共通外国語,,岡野 恵
2022/4/7 9:47,金2,前期,2,再・Language Sciences(1),saz005350,1BB,対象[19-**]→対象[19-19],共通外国語,,三幣 友行
2022/4/7 9:47,金3,前期,2,再・Test Taking Skills(2),saz005356,1BE,対象[19-**]→対象[19-19],共通外国語,,稲垣 亜希子
2022/4/7 9:47,金2,後期,2,再・Global Culture(2),sbz005234,,対象[19-**]→対象[19-19],共通外国語,,植野 貴志子
2022/4/7 9:47,木3,後期,2,再・Literature inEnglish(2),sbz004332,,対象[19-**]→対象[19-19],共通外国語,,水戸 俊介
2022/4/7 9:47,木2,後期,2,再・Grammar(2),sbz004216,,対象[19-**]→対象[19-19],共通外国語,,沢村 静
2022/4/7 9:47,火4,後期,2,再・Basic EnglishTraining,sbz002414,,対象[19-**]→対象[19-19],共通外国語,,鴨下 恵子
2022/4/7 9:47,水1,後期,2,再・Basic EnglishTraining,sbz003109,,対象[19-**]→対象[19-19],共通外国語,,丸山 令子
2022/4/7 9:47,水1,後期,2,再・Test Taking Skills(3),sbz003115,,対象[19-**]→対象[19-19],共通外国語,,畑 和樹
2022/4/7 9:47,水2,後期,2,再・Language Sciences(2),sbz003234,,対象[19-**]→対象[19-19],共通外国語,,畑 和樹
2022/4/7 9:47,金3,後期,2,再・Grammar(2),sbz005344,,対象[19-**]→対象[19-19],共通外国語,,三幣 友行
2022/4/7 9:47,水2,後期,2,再・Basic EnglishTraining,sbz003216,,対象[19-**]→対象[19-19],共通外国語,,丸山 令子
2022/4/7 9:47,木3,前期,2,再・Grammar(2),saz004325,1BP,対象[19-**]→対象[19-19],共通外国語,,沢村 静
2022/4/7 9:47,金3,前期,2,再・Grammar(2),saz005345,1BF,対象[19-**]→対象[19-19],共通外国語,,三幣 友行
2022/4/7 9:47,木3,後期,2,再・Grammar(2),sbz004326,,対象[19-**]→対象[19-19],共通外国語,,沢村 静
2022/4/7 9:47,月2,前期,2,再・Literature inEnglish(2),saz001236,1BF,対象[19-**]→対象[19-19],共通外国語,,秋山 義典
2022/4/7 9:47,月2,後期,2,再・Literature inEnglish(2),sbz001237,,対象[19-**]→対象[19-19],共通外国語,,秋山 義典
2022/4/7 9:47,金2,後期,2,再・Language Sciences(1),sbz005351,,対象[19-**]→対象[19-19],共通外国語,,三幣 友行
2022/4/7 9:47,木1,前期,2,再・Test Taking Skills(2),saz004107,12G,対象[19-**]→対象[19-19],共通外国語,,中村 優子
2022/4/7 9:47,木2,前期,2,再・Test Taking Skills(2),saz004221,12G,対象[19-**]→対象[19-19],共通外国語,,中村 優子
2022/4/7 9:47,木1,後期,2,再・Test Taking Skills(2),sbz004108,,対象[19-**]→対象[19-19],共通外国語,,中村 優子
2022/4/7 9:47,木2,後期,2,再・Test Taking Skills(2),sbz004222,,対象[19-**]→対象[19-19],共通外国語,,中村 優子
2022/4/7 9:47,木4,前期,2,再・Test Taking Skills(3),saz004432,1BE,対象[19-**]→対象[19-19],共通外国語,,岡野 恵
2022/4/7 9:47,金3,後期,2,再・Test Taking Skills(2),sbz005357,,対象[19-**]→対象[19-19],共通外国語,,稲垣 亜希子
2022/4/7 9:47,火1,後期,2,再・Test Taking Skills(2),sbz002105,,対象[19-**]→対象[19-19],共通外国語,,植野 貴志子
2022/4/7 9:47,火2,後期,2,再・Test Taking Skills(2),sbz002210,,対象[19-**]→対象[19-19],共通外国語,,植野 貴志子
2022/4/7 9:47,火1,前期,2,再・Test Taking Skills(2),saz002106,1BC,対象[19-**]→対象[19-19],共通外国語,,植野 貴志子
2022/4/7 9:47,火2,前期,2,再・Test Taking Skills(2),saz002211,1BC,対象[19-**]→対象[19-19],共通外国語,,植野 貴志子
2022/4/7 9:47,月2,後期,2,再・日本語表現,sbz001249,,対象[19-**]→対象[19-19],共通外国語,,村田 朋美
2022/4/8 12:24,"火2,金2",前期前,1,視覚芸術史(1),saa002201,"21C,21C→21C,12N",,共通教養,,岡山 理香
2022/4/8 12:24,"月1,木1",前期前,3,技術者倫理,saa121104,"13Q,13Q→21C,21C",,機シ,,"田中 康寛,今福 宗行,秋田 貢一,渡邉 力夫,白鳥 英"
